property_id,date_posted,days_on_zillow,price,description,beds,baths,year_built,latitude,longitude,lot_size,living_area,address_street,address_city,address_state,address_zipcode,reso_has_garage,reso_has_attached_garage,reso_garage_parking_capacity,reso_parking_capacity,reso_attic,reso_stories,reso_basement_yn,reso_has_cooling,reso_has_heating,reso_is_new_construction,reso_elementary_school,reso_middle_or_junior_school,reso_high_school,reso_tax_annual_amount
3219801,2025-06-20,242,170000,"This home is worthy of much more than a driveby as it feels WAY bigger than it is! Not a detail has been missed in this beautiful property featuring a plethora of large double-pane, double-hung windows flooding this home with natural light throughout! Updates include, but are not limited to: Newer High Efficiency Heating/Cooling System, Water Heater, Architecturally Shingled Roof, New (Luxury Vinyl Plank) Flooring, Fresh Paint, Updated Bathroom, Fully Applianced Kitchen with an abundance of Cabinets adjacent to Living/Dining Room and access to the spacious, private, fully fenced in back yard, all perfect for entertaining! There is also an over-sized one car garage, perfect for storage or hobbyists, all completing the perfect set up for your new home! Schedule your your today to make this house, your ""HOME""! :)",4,2.0,1950,40.128468,-88.2466,7405.0,872.0,1211 Garden Ln,Champaign,IL,61820,True,0.0,1.0,4,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,1554.0
3229360,2025-06-20,174,223000,"COMPLETELY RENOVATED 4 bed / 1.5 bath home. Gorgeous kitchen  features a 7' island, a coffee bar, custom cabinets, new appliances and opens up to the living and dining rooms.  New flooring and fresh paint throughout, new light fixtures, electrical work, new fence, new shutters, and more in 2025.  New A/C in 2019. Roof replaced in 2011. Centrally located - near schools, parks, restaurants, coffee shops, and more.",4,2.0,1960,40.10014,-88.27687,,1481.0,1802 Meadow Dr,Champaign,IL,61821,True,1.0,1.0,1,,1.0,0.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,4126.0
3197634,2025-06-20,276,460000,"Exceptional care and recent major updates await a new owner in this friendly, Ironwood neighborhood. Built by Ironwood Homes and professionally landscaped by Greenview Nursery, this 2 story features warm natural light, 4 Bedrooms, 2.1 Baths, 3 C attached garage and a partially finished full basement for additional space and enjoyment. The spacious foyer is the perfect setting to greet visiting friends, featuring the  beautiful hardwoods found flowing throughout the main level with living area access from two directions. The living room is located directly off the foyer, featuring french doors at each opening to make it suitable for an office or other use. The eat-in kitchen received a major update in 2019 to include new white cabinetry, quartz counters, lighting and a separate serving area with cabinetry. The adjacent table area makes mealtime a snap and a handy gathering space. The kitchen area opens to a generous family room featuring a wood burning/gas start fireplace flanked by built-in bookcases. A separate dining room is convenient to the kitchen and comfortably holds a substantial table, chairs and accessory furniture to host great holiday meals or small intimate gatherings. A door leads from the kitchen table area to the back yard and private patio for outdoor relaxation and pleasure. The remaining  main level includes a 1/2 bath, laundry room with cabinetry and laundry sink, closet space and access to the 3 car garage. The home is equipped with central vac lending ease to cleaning chores. A quarter-turn staircase leads from the open foyer to the 2nd floor bedrooms. The spacious primary bedroom suite has a cathedral ceiling, great closet space and the piece de resistance, a recent primary bath remodel highlighting attractive cabinetry, fixtures, a generous walk-in tiled shower, separate soaking tub, tiled flooring plus a walk-in closet. The 3 remaining bedrooms are of well sized with excellent closet space and share the remaining hallway full bath. The finished portion of the basement is 1120 sf and comprised of a sizable multipurpose room with daylight windows, appropriate for a 2nd family room, recreation room, game room..the list is endless. A second finished room could be a 5th bedroom (closet but no egress window) and has great multipurpose possibilities. The 720 sf unfinished basement contains shelving for super storage and the house mechanicals. Also of note, a new concrete driveway was poured in 2021. All new gutters 2025. Roof 2011, 50 year shingles, transferrable warranty. A full list of updates since 2006 can be found in the listing attachments. The annual HOA is 150.00 and covers commons area care. The home has been pre inspected. This lovely home is one you really don't want to miss if it fits your criteria. Come visit, you'll be glad you did!!",4,3.0,1999,40.090767,-88.316605,9960.0,2566.0,4321 Crossgate Dr,Champaign,IL,61822,True,1.0,3.0,3,,2.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,8378.0
3231076,2025-06-20,174,305000,"Welcome to this charming 4-bedroom home, ideally situated among lush trees and adjacent to beautiful Robeson Park! This home boasts an exceptional floor plan designed for comfortable living and entertaining.   On the first floor, enjoy a spacious family room with stunning park views, a large kitchen featuring elegant cherry cabinets, a convenient first-floor bedroom, and a separate dining room perfect for gatherings. A cozy wood-burning fireplace and a dedicated laundry room add to this home's appeal. The second floor offers a serene master suite with an en-suite bathroom, complemented by two additional generously sized bedrooms and a guest bathroom. Updates: New Roof (2018); Lenox furnace (2009). Don't miss the opportunity to make this beautiful home your own!",4,3.0,1987,40.089916,-88.29252,,2960.0,2904 Robeson Park Dr,Champaign,IL,61822,True,1.0,2.0,2,,2.0,0.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,9888.0
69808082,2025-06-20,248,165000,"Charming and move-in ready, this 4-bedroom, 1.5-bath home sits on an extra deep corner lot and offers great curb appeal and functionality. The home features a brand-new kitchen with modern finishes, new bathroom vanities, a newer furnace for added efficiency, and fresh interior paint throughout. Enjoy relaxing on the newer porch, and rest easy knowing the roof is under 10 years old. While there is no garage, the property provides ample exterior parking. Please note, the garden shed has been removed, offering a clean slate for future outdoor storage or landscaping ideas. This home is a fantastic opportunity for buyers looking for space, updates, and a convenient location.",4,2.0,2006,40.129555,-88.242,8712.0,1600.0,1312 N Hickory St,Champaign,IL,61820,False,0.0,,4,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,3007.0
65291413,2025-06-22,192,330000,"Move in Ready home with NEW Kitchen!   Features a front Flex Room, adjoining to the Dining Room.  The spacious kitchen is NEW with ample cabinets, island with side outlet, stainless appliances and more.   The family room includes a cozy fireplace.   There are 5 bedrooms (one in basement) and 3 full bathrooms. The large Owner's suite boasts cathedral ceiling and a private bath to include a whirlpool tub, and dual sinks. There are 3 additional bedrooms, bath and laundry down the hall.   Full finished basement adds more space to enjoy with a Rec Room option, 5th bedroom, full bath and storage.  The backyard is fenced with a patio to enjoy.   NEW ROOF, carpeting and various updates throughout.  2 car garage.  There is a playground nearby too!",5,4.0,2010,40.123337,-88.30843,,2195.0,3901 Tallgrass Dr,Champaign,IL,61822,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,0.0,Champaign Elementary School,Champaign Junior High School,Centennial High School,9208.0
72584459,2025-06-23,199,525000,"Welcome to this stunning Signature Homes Muirfield design, perfectly situated on a corner lot with a beautifully landscaped yard and a spacious 3-car garage. From the moment you arrive, the stately brick and shake-style exterior creates timeless curb appeal. Inside, you'll find 9' ceilings on both the main floor and finished basement, custom touches like built-in display cabinetry, and stylish cathedral and tray ceilings throughout. The open-concept layout is perfect for entertaining, while the gourmet kitchen features granite countertops, GE appliances, and all NEW Anderson windows that let in natural light all day long-thanks to ideal east/west exposure for sunrises and sunsets. The first floor primary suite offers a true retreat with a cozy sitting room, column accents, and a spa-inspired bath with a dressing area. With first floor laundry making daily life easier. Upstairs you will find two large bedrooms with a jack and jill bathroom. While the finished basement brings additional space with a wet bar and cooler, generous game/rec room, full bath, and guest bedroom. You won't want to miss this one!",4,4.0,2009,40.09077,-88.32737,13000.0,2364.0,2002 Savanna Dr,Champaign,IL,61822,True,1.0,3.0,3,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,11089.0
3230806,2025-06-23,235,235000,"Step into this stunningly updated home, where modern comfort meets timeless charm. Located in one of Champaign's highly sought out neighborhoods, this home is move in ready.     The main living space has been thoughtfully reimagined with a removed wall, creating a bright, open-concept layout that seamlessly connects the living room and kitchen - perfect for entertaining and everyday living.    The kitchen features a stylish island buffet, a contemporary backsplash, new sink, upgraded plumbing, and nearly-new appliances (all less than two years old). Throughout the home, you'll find upgraded ceiling fans and lighting, new windows (2023-2024), new water heater (2023), and new AC unit (2023). Washer and dryer are also included.    The detached garage has been insulated and drywalled, offering additional comfort and functionality.    This move-in ready home blends style, efficiency, and location - a rare find in today's market!",3,1.0,1956,40.0945,-88.278,7405.0,1128.0,1812 Broadmoor Dr,Champaign,IL,61821,True,0.0,1.0,1,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,
3225430,2025-06-24,250,50000,3 bedroom home with yard space & detached garage.,3,1.0,1979,40.111893,-88.24964,8448.0,1300.0,410 W Healey St,Champaign,IL,61820,True,0.0,1.0,1,,,0.0,,1.0,0.0,,,Champaign CUSD 4,2024.0
3198081,2025-06-24,213,293000,"Looking for an affordable home in Maynard Lake? This is it! Remodeled and cared for, it's all been done! Nice open layout for entertaining or family. Fenced yard. The exterior has been recently painted. All new rock and mulch in beds. The interior has had a rehaul in recent years. Painted throughout. Shows well. Maynard Lake access. If you are not aware, there is a private access point to the lake that has a peninsula for picnics, sandy beach area. So much fun happens on that lake. 4th of July firework celebrations, paddle boating and more! County taxes too! You do not want to miss.",4,2.0,1978,40.096508,-88.300385,9147.0,1959.0,3310 Roxford Dr,Champaign,IL,61822,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,4506.0
3218806,2025-06-24,235,118000,"Move right in to this charming three bedroom ranch in east Urbana! The bright and airy living room offers great space and flows into the large eat-in kitchen featuring plenty of cabinet and counter space as well as a stylish tile backsplash. Three spacious bedrooms share the hallway full bath. Outside, the fenced backyard it highlighted by a patio area and beautiful shade trees! Make this one yours today!",3,1.0,1964,40.106014,-88.17411,6000.0,925.0,2422 E Washington St,Urbana,IL,61802,True,1.0,1.0,1,,1.0,0.0,1.0,1.0,0.0,,,,1493.0
3219265,2025-06-24,273,429309,"Nestled in a serene, park-like neighborhhod, this custom home by Architect John Gordon Replinger offers passive solar design with the perfect blend of luxury and efficiency. This residence boasts low utility costs without compromising on style or comfort. Spectacular great room, a breathtaking space that serves as the heart of the home with soaring ceilings and abundant natural light. With pond privileges in the neighborhood, this home offers a rare opportunity to enjoy nature's beauty.",4,3.0,1982,40.073013,-88.2026,15681.0,3718.0,309 Yankee Ridge Ln,Urbana,IL,61802,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,0.0,Wiley Elementary School,Urbana Middle School,Urbana High School,11389.0
65291350,2025-06-24,224,370000,"Updated ranch home on the water in Sawgrass subdivision. This 4 bed 3 bath home offers spacious rooms with vaulted ceilings throughout the main level. The large living room has 11 foot ceilings, a fireplace, and overlooks the backyard and pond. The updated kitchen offers white cabinetry, new appliances, and granite counters. The primary suite offers an on suite bathroom and walk in closet. The main level also has 2 additional bedrooms and a full bathroom. The finished basement has the fourth bedroom and an updated bathroom with tile shower. The living space in the basement is spacious, offering a living space and bar area. Multiple storage rooms available. The garage is an oversized 2 car garage. The backyard offers an oversized patio, fenced in yard, and looks out over the pond. Don't miss your chance to see this one!",4,3.0,2004,40.12211,-88.31093,8160.0,1470.0,4006 Tallgrass Dr,Champaign,IL,61822,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,7908.0
3199900,2025-06-25,238,320000,"Welcome to 2908 Rolling Acres, a meticulously cared-for and sensibly updated ranch home perfectly situated on a generous corner lot in the desirable Rolling Acres subdivision. This inviting four-bedroom, two-bath residence blends classic comfort with modern finishes throughout. Step inside to an open living area where natural light pours through the windows, highlighting the gleaming wood-look flooring, rich oak-paneled interior doors, and updated oak baseboard trim. The heart of the home is its thoughtfully remodeled kitchen, featuring stainless steel appliances, quartz countertops, premium cabinetry, and a spacious breakfast bar-ideal for both everyday meals and entertaining friends. Three well-appointed bedrooms offer restful retreats, while the fourth bedroom-with its own private exterior door-has could also serve as a versatile home office or creative studio. Both full baths have been tastefully refreshed with contemporary fixtures, tile surrounds, and sleek vanities. Outside, the expansive corner lot provides ample space for gardening, play, or future patio gatherings. The oversized two-car garage boasts an epoxy-coated floor, ensuring easy cleanup and extra workshop potential. With its careful maintenance, smart updates, flexible floor plan, and premier location, 2908 Rolling Acres is ready to welcome you home. Schedule your private tour today!",4,2.0,1969,40.06806,-88.294685,13068.0,2087.0,2908 Rolling Acres Dr,Champaign,IL,61822,True,1.0,2.0,6,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,4586.0
3198041,2025-06-25,199,323000,"Freshly painted and tucked away on a peaceful cul-de-sac in the sought-after Minor Lake Subdivision, this spacious 5-bedroom, 3-bathroom home is pet and smoke-free, offering both comfort and convenience. A first-floor bedroom and full bath make it perfect for guests or multi-generational living. The bright eat-in kitchen connects to a separate dining room, ideal for gatherings and entertaining. Upstairs, you'll find four generously sized bedrooms and a second-floor laundry for added ease. Step outside to a large fenced-in yard with a back deck and garden shed, perfect for relaxing or extra storage.",5,3.0,1997,40.09551,-88.30355,,2185.0,3504 Royal Oak Ct,Champaign,IL,61822,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,0.0,Champaign Elementary School,Champaign Junior High School,Champaign High School,1.0
3231975,2025-06-25,224,244000,"Welcome to 1901 Sumac Dr - a beautifully updated 3-bedroom, 2-bath home tucked on a unique corner lot in the heart of Champaign. Inside, you'll love the airy feel created by vaulted ceilings, large windows, and open floor plan. The main living area features durable luxury vinyl plank flooring, elegant crown molding, and a cozy fireplace that anchors the space. A second living room offers flexibility for a home office, playroom, or media space. The kitchen is bright and functional, with crisp white cabinetry, stainless steel appliances, and neutral finishes that suit any style. The primary suite includes a walk-in closet and a private bath with a step-in shower. Enjoy summer nights on the new back patio and take advantage of the fenced yard-ideal for pets, play, or relaxing in privacy. Fresh paint, updated finishes, and low-maintenance landscaping make this move-in ready home a must-see!",3,2.0,1986,40.085342,-88.276695,10454.0,1317.0,1901 Sumac Dr,Champaign,IL,61821,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,5043.0
3231917,2025-06-25,230,315000,"Take a look at this unique Jim Evans constructed, move-in ready 3 bedroom, 2 bath home located on a quiet cuddle-sac in southwest Champaign. This home features an open concept living room with cathedral ceiling, dining room and kitchen with ample space and two wood burning fireplaces. A fenced in backyard and patio to create a beautiful space for outdoor living and entertainment. The master bedroom suite offers a walk-through bathroom with separate sink and vanity and a large walk-in closet. This two-story home also features a huge bonus room above the 2.5 car garage with brand new carpet and separate air/heat. Additional storage is available in a spacious attic and crawl space. New roof 2023.",3,2.0,1979,40.086235,-88.27834,16117.0,2460.0,2303 Sumac Ct N,Champaign,IL,61821,True,1.0,2.0,2,,2.0,0.0,1.0,1.0,0.0,,,,6249.0
3200575,2025-06-25,189,329000,"Bright, inviting, and move-in ready. This two-story home in the heart of Savoy offers 4 bedrooms, 2.5 bathrooms, and stunning floor-to-ceiling windows that fill the main level with natural light. The main floor features two separate living spaces, a wood-burning fireplace, and an open layout that flows into the dining area and kitchen. The kitchen includes a casual eat-in nook, perfect for everyday meals or entertaining. The entire interior has been freshly painted, including the kitchen and bathroom cabinets. Upstairs, the primary suite includes a spacious en suite with a soaking tub, separate shower, and walk-in closet. Three additional bedrooms provide plenty of flexibility for guests or even a home office.  Major updates were completed in 2021, including the roof, siding, and both showers. Additional highlights include a welcoming entry with a sweeping staircase, a two-car garage, and a backyard patio ideal for relaxing or hosting. This home blends natural light, space, and comfort in a location you will love. Don't miss out! Schedule a private showing today.",4,3.0,1998,40.06009,-88.24126,7800.0,2095.0,601 E Tomaras Ave,Savoy,IL,61874,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,5774.0
3241662,2025-06-25,231,290000,"Welcome to this lovingly maintained 4-bedroom, 2-bath ranch-style home, owned by the same family since 1955. Located on a peaceful cul-de-sac and backing directly onto the beautiful 6-acre Larson Park, this 1,700+ sq ft home offers comfort, space, and stunning natural views all on one convenient level. Step inside to find a spacious living room with picture windows that frame the park beyond. The fully equipped kitchen features a large center island with ample workspace, abundant cabinetry, and an open flow to the cozy family room perfect for entertaining or simply relaxing while enjoying the view from the deck. The primary suite includes its own private bath, while three additional bedrooms provide plenty of space for family, guests, or a home office. A double vanity enhances the full guest bathroom, and built-in shelving in the entry hallway adds both charm and an area to display your treasures. Key updates include: a new roof (2012) with 30-year shingles, new furnace and A/C (2023), new water heater (installed just 3 months ago).",4,2.0,1970,40.086895,-88.19557,8276.0,1704.0,2308 S Cottage Grove Ave,Urbana,IL,61801,True,1.0,2.0,2,Pull Down Stair,1.0,1.0,1.0,1.0,0.0,Yankee Ridge Elementary School,Urbana Middle School,Urbana High School,5307.0
3238833,2025-06-25,223,405000,"Nestled in the highly sought-after West Urbana neighborhood, across the street from Leal Elementary, this exceptional home blends timeless charm with thoughtful modern updates -all just minutes from downtown Urbana, local parks, schools, and the University of Illinois campus. From the moment you arrive, you'll appreciate the home's curb appeal, featuring low-maintenance steel siding, patio deck boards, replacement windows, a newer roof (2021), and a spacious, oversized 2-car garage with extra off-street parking. The fenced backyard is an entertainer's dream, complete with a newer deck, charming gazebo, landscaped garden, and even hot water plumbing outdoors-perfect for a kids' pool. Inside, original oak hardwood floors and stunning woodwork lend warmth and character throughout. The home offers zoned heating and cooling, including a newer HVAC system (2019) with mini-splits for year-round comfort. The updated kitchen boasts solid surface countertops with a seamless integrated sink, upscale appliances (including a 2023 refrigerator and 2025 stove and microwave), and modern cabinetry. All two and a half bathrooms have been tastefully remodeled, and updated lighting and fresh paint bring a cohesive, contemporary feel to the classic interior. A heated, enclosed back porch with dog door provides convenient access to the backyard, while the fully finished third floor offers a unique private suite complete with bedroom, skylights, full bath, kitchenette, and ample storage-ideal for guests, a home office, or creative retreat. Additional highlights include owned solar panels, a radon mitigation system (2023), 200-amp electrical service, two sump pumps, a shared driveway, maintenance-free front porch decking, and a fenced yard. This one-of-a-kind property is the perfect blend of historic character and modern living in one of Urbana's most beloved neighborhoods.",5,3.0,1903,40.107273,-88.210655,7950.0,2405.0,303 W Oregon St,Urbana,IL,61801,True,0.0,2.0,2,,3.0,1.0,1.0,1.0,0.0,Leal Elementary School,Urbana Middle School,Urbana High School,11442.0
3224648,2025-06-26,173,82000,"Welcome to this charming 3-bedroom, 1-bath home that's full of potential and ready for its new owners! Step onto the cozy front porch-an ideal spot to unwind or sip your morning coffee. Inside, you'll find a spacious, open kitchen perfect for cooking and gathering, and plenty of opportunity to add your personal style and finishing touches. The home offers great bones with the added bonus of attic space for extra storage. Whether you're a first-time buyer or looking for a project with instant equity, this home is a fantastic opportunity waiting to be transformed! *This property is being sold as is!*",3,1.0,1905,40.126717,-88.24269,8710.0,1318.0,1107 N Hickory St,Champaign,IL,61820,False,0.0,,1,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Unit 4 Of Choice,1002.0
3242103,2025-06-26,231,239900,"Wait until you see this wonderfully maintained home, that has been loved by its owner! You will be greeted by the beautifully landscaped lawn, the welcoming covered front porch, the oversized two car garage and the newer architecturally shingled roof. Once inside, you will be amazed by soaring cathedral ceilings, not only in the living room, but throughout the entire home, highlighting the open concept floor plan, as well as, the three sided gas fireplace and oversized windows flooding this home with an abundance of natural light! The Chef's kitchen provides a plethora of cabinets, granite countertops, tile backsplash, stainless steel appliances, large island with built-in oven. Off of the kitchen, sitting adjacently, is the spacious living room and dining room, which features a wet bar with mini-fridge, with sliding patio doors, providing access to your privately fenced in yard, large pergola deck and built-in seating, all perfect for entertaining family and friends! This home also features split floor plan layout providing privacy to the homeowner by ""splitting"" the bedrooms on opposite sides of the home. The large primary bedroom suite provides two vanity sinks, a large jacuzzi tub, separate walk-in shower, and two closets, one is a walk-in closet! Lastly, the garage is set up with a gas line for a heated garage, a pull down attic access ladder providing additional storage, along with a large ""bump-out"" area, perfect for hobbyists, lawn equipment or additional storage. Schedule your private tour today to make this house your HOME!!  :)",2,2.0,1998,40.077385,-88.18364,6534.0,1325.0,1811 Autumn Ridge Dr,Urbana,IL,61802,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Thomas Paine Elementary School,Urbana Elementary School,Urbana High School,6073.0
3222869,2025-06-26,194,166000,"remodeled 6/25  new kitchen, Bath, CAC,   rubber roof  landscaping  Drywall & paint  Flooring",3,1.0,1942,40.12241,-88.259735,5650.0,1172.0,920 W Vine St,Champaign,IL,61821,True,0.0,1.0,3,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign Junior High School,Champaign High School,2938.0
3228132,2025-06-26,202,119000,"Move-in ready and packed with updates, this charming home is nestled on a quiet lot with a long driveway that provides a private, tucked-away feel-all while being conveniently located near schools, parks, restaurants, and more. Inside, you'll find spacious living and family rooms with comfortable carpeting, recessed lighting, and a clean, neutral color scheme throughout.    The large eat-in kitchen offers generous table space, newer cabinetry, and plenty of counter and prep area, making it perfect for everyday living or entertaining. Step outside to an oversized fenced-in backyard-ideal for gatherings, pets, or play-and take advantage of the deep 1.5-car garage, which includes attic space for added storage.    Recent updates include a new roof, air conditioning, and water heater in 2021, along with updated siding in 2018 and newer windows. This well-maintained home is ready for its next chapter. Come see all it has to offer!",3,2.0,1953,40.109676,-88.28707,,1260.0,2404 1/2 W John St,Champaign,IL,61821,True,1.0,2.0,5,,1.0,0.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,1921.0
89044707,2025-06-26,171,724000,"Welcome to this stunning lakefront residence, where comfort meets elegance in every detail. Move through a grand two-story foyer, flanked by a formal dining room, and into a breathtaking great room featuring a gas log fireplace and soaring cathedral ceiling.  The heart of the home is a beautifully appointed eat-in kitchen with granite countertops, stainless steel appliances, rich cherry cabinetry, and a spacious walk-in pantry-perfectly situated to connect indoor gatherings with outdoor entertaining. Outside you will find an expansive deck with a brand-new pergola, overlooking a fully fenced, landscaped, and irrigated backyard.  Adjacent to the kitchen is a stylish study with a coffered ceiling-ideal for working from home. The first-floor owner's suite is a true sanctuary, boasting 10-foot ceilings, a cozy sitting area, generous walk-in closet, and a luxurious en-suite bath with heated travertine tile, dual vanities, a garden tub, and separate shower.  Upstairs, you'll find three oversized bedrooms, each with walk-in closets; one with a private full bath and the others sharing a second full bath.  The fully finished basement expands your living space with a daylight family room, a large wet bar featuring a full-size refrigerator and wine fridge, a raised-floor theater room, a fifth bedroom with full bath and walk-in closet, plus additional storage.",5,5.0,2008,40.0413,-88.239006,11521.0,2822.0,709 Lake Falls Blvd,Savoy,IL,61874,True,1.0,3.0,3,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,19543.0
3233029,2025-06-26,202,258832,"This charming 3-bedroom, 2-bathroom home sits directly across the street from Morrissey Park, a 20-acre neighborhood park with trails, playgrounds, open green space, tennis courts, and a basketball court. It's like having one of Champaign's best outdoor spaces right in your front yard. Inside, you'll find a unique, open layout with wood-beamed vaulted ceilings and skylights that fill the home with natural light. The family room and dining area are anchored by a cozy wood-burning fireplace, and the oversized living room gives you plenty of flexible space. The kitchen is practical and ready for everyday use or weekend gatherings. All three bedrooms are well-sized, with the primary suite offering two closets and a private bath. Enjoy a low-maintenance backyard with a patio, plus a two-car garage. This home blends comfort, character, and location in a way that's hard to beat. Come check it out for yourself! Call to schedule a private showing today.",3,2.0,1972,40.08715,-88.2645,,1716.0,1204 Harrington Dr,Champaign,IL,61821,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,6992.0
54886492,2025-06-26,209,450000,"Welcome to 2001 Mullikin Drive in Champaign, a home designed for comfortable living and easy entertaining. Step inside and you'll immediately notice the beautiful hardwood floors that extend through the main living areas, providing a warm and inviting space. A 2-story living room and a dining/flex room set the stage near the entry. Both are accented with modern colors with a current style. The kitchen features a huge island and loads of cabinets and counter space. You'll love cooking and entertaining around the island as it really acts as the center of the home. The family room completes the main level with built-in book cases, gas fireplace and a stack-stone mantel surround. Upstairs you'll find a spacious master bedroom and bath featuring a double vanity, jetted soaker tub and a tiled shower with rain-glass door. This space has been updated with new mirrors, marble vanity tops, lighting, medicine cabinet and a towel warmer! You will love it! Three additional bedrooms all include great closets and abundant room sizes. There is even an overlook to the front entry from the 2nd floor hallway. In the finished basement you'll find an entertaining surprise! This home features a hidden bookcase door that provides access to a large space that could be a movie room, workout area and so much more. There is also a full bath and lots of rec room space. Step outside to discover the spacious back deck and pergola. The deck is made from teak, a durable and long-lasting decking material. The yard is fenced and sets up for entertaining or just relaxing in private. Beautiful landscaping around the home adds curb appeal and will set the stage for you to enjoy your time outdoors. Updates and Upgrades:  Furnace and AC - 2024 with 9 years of warranty coverage, New Roof in 2023, new vanity and marble counter in 1/2 bath, new vanity and counter in basement bath. New stack-stone surround at the fireplace, hardwood flooring under the carpet in the family room.  This home features a fully paid for Solar System that covers 80% of the electrical needs and comes pre-inspected!",4,4.0,2001,40.090706,-88.32199,8712.0,2380.0,2001 Mullikin Dr,Champaign,IL,61822,True,1.0,3.0,3,,2.0,1.0,1.0,1.0,0.0,Champaign High School,Champaign/Middle Call Unit 4 351,Champaign High School,9876.0
3223324,2025-06-26,249,155000,"Fall in love with this adorable 2 bedroom, 1 bath home nestled in the heart of Champaign! Bursting with character and warmth, this home features a welcoming living space with beautiful hardwood floors, an efficient kitchen, and two cozy bedrooms filled with natural light. The full, unfinished basement provides ample storage and flexibility for your needs. Situated on a well-kept lot in a convenient central location, you're just minutes from parks, shopping, dining, and the University of Illinois and Parkland College campuses. Perfect for first-time buyers, investors, or anyone looking for a move-in ready gem!",2,1.0,1938,40.11524,-88.2742,6534.0,892.0,1619 W Clark St,Champaign,IL,61821,False,0.0,,1,,1.0,1.0,1.0,1.0,0.0,Champaign Elementary School,Champaign/Middle Call Unit 4 351,Central High School,2717.0
70052394,2025-06-26,237,600000,"Don't miss your chance to see this updated home inside and out. This one of a kind property in Chestnut Grove spared no expense. The outside of the home has been completely updated to create a modern and inviting feel. The main level offers updated touches throughout. The kitchen features high end finishes and modern design. The second floor offers 4 generous sized bedrooms with large closets. The primary suite features a tray ceiling and oversized on suite bathroom. The basement has been completely finished with a large living space, rec area, and fifth bedroom. The back yard has been completely landscaped and offers a great place for relaxing or entertaining. This home offers plenty of storage throughout and a 3 car garage.",5,4.0,2008,40.09784,-88.328224,13939.0,2832.0,1603 English Oak Dr,Champaign,IL,61822,True,1.0,3.0,3,,2.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,11352.0
3225892,2025-06-27,250,157000,"This home is centrally located between the West border of the U of I Campus, Hessel Park, and Downtown Champaign.  2+ bedrooms, 1 full bath, 1 car detached garage, new furnace 2022.  The split-level design has many nooks and crannies plus a brick wood-burning fireplace.  This home needs a facelift on its finishes but has good bones and plenty of sweat equity.  The home is being offered in as-is condition with the seller not making any improvements.  The lot is 'L' shaped and large for future additions or improvements.",2,1.0,1942,40.10554,-88.24814,,1187.0,315 W Charles St,Champaign,IL,61820,True,0.0,1.0,4,Dormer,,0.0,0.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,3305.0
